queue_key,service_type,group,slug,entity_type,entity_tier,priority_tier,high_impact,entity_cohort,release_cohort,release_title,release_date,release_year,stream,release_kind,gap_status,confidence_bucket,current_status,current_url,provenance,attempted_methods_count,review_reason,recommended_action,suggested_search_query,missing_mv_allowlist,mv_allowlist_urls
08d5ac68-3281-5d51-af5d-aca27f54ebd4:youtube_mv,youtube_mv,xikers,xikers,group,core,tier_1,true,latest,latest,HOUSE OF TRICKY : WRECKING THE HOUSE,2025-10-31,2025,album,ep,unresolved,low_confidence_gap,unresolved,,releaseDetails.no_mv_signal,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,xikers ICONIC official mv,false,https://www.youtube.com/channel/UCPtC0MXSW40Qq7RkhsCXjUQ
0f198ecb-668b-5094-8c5f-4c4fcaa19f5e:youtube_mv,youtube_mv,ATEEZ,ateez,group,core,tier_1,true,latest,latest,From (2018),2025-10-24,2025,song,single,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,ATEEZ From (2018) official mv,false,https://www.youtube.com/channel/UC2e4Ukj5Pfr7cb3KpJAFBdQ
c908396e-a924-5a72-992b-6195eac6ee09:youtube_mv,youtube_mv,LE SSERAFIM,le-sserafim,group,core,tier_1,true,latest,latest,Pearlies (My oyster is the world),2025-10-24,2025,song,single,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,LE SSERAFIM Pearlies (My oyster is the world) official mv,false,https://www.youtube.com/channel/UCs-QBT4qkj_YiQw1ZntDO3g | https://www.youtube.com/@HYBELABELS
bbceabaf-baad-5907-ad0b-7649e8329edc:youtube_mv,youtube_mv,LE SSERAFIM,le-sserafim,group,core,tier_1,true,latest,latest,SPAGHETTI,2025-10-24,2025,song,single,unresolved,low_confidence_gap,unresolved,,releaseDetails.no_mv_signal,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,LE SSERAFIM SPAGHETTI official mv,false,https://www.youtube.com/channel/UCs-QBT4qkj_YiQw1ZntDO3g | https://www.youtube.com/@HYBELABELS
1a08dc2b-c9c7-5c70-a8af-0dd2a2f3a80d:youtube_mv,youtube_mv,Xdinary Heroes,xdinary-heroes,group,core,tier_1,true,latest,latest,LXVE to DEATH,2025-10-24,2025,album,ep,unresolved,low_confidence_gap,unresolved,,releaseDetails.no_mv_signal,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,Xdinary Heroes Fire (My Sweet Misery) official mv,false,https://www.youtube.com/channel/UCO9GhtdQcCRf67GIdSQ0HNQ
305b16e3-a9f8-54a5-8306-f432396cc90e:youtube_mv,youtube_mv,BOYNEXTDOOR,boynextdoor,group,core,tier_1,true,latest,latest,The Action,2025-10-20,2025,album,ep,unresolved,low_confidence_gap,unresolved,,releaseDetails.no_mv_signal,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,BOYNEXTDOOR The Action official mv,false,https://www.youtube.com/channel/UChhKBlh_wvspTh5n4mL0b5g | https://www.youtube.com/@HYBELABELS
e57742f3-276a-5e6e-825e-13e38736336b:youtube_mv,youtube_mv,Hearts2Hearts,hearts2hearts,group,core,tier_1,true,latest,latest,FOCUS,2025-10-20,2025,album,ep,unresolved,low_confidence_gap,unresolved,,releaseDetails.no_mv_signal,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,Hearts2Hearts FOCUS official mv,false,https://www.youtube.com/@SMTOWN
d22706bb-fcc0-50d9-b853-34cd6d85c24f:youtube_mv,youtube_mv,TOMORROW X TOGETHER,tomorrow-x-together,group,core,tier_1,true,latest,latest,Starkissed,2025-10-19,2025,album,album,unresolved,low_confidence_gap,unresolved,,releaseDetails.no_mv_signal,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,TOMORROW X TOGETHER Step by Step official mv,false,https://www.youtube.com/channel/UCtiObj3CsEAdNU6ZPWDsddQ | https://www.youtube.com/@HYBELABELS
0b478ed9-0e76-5156-8b0b-3738fbf72311:youtube_mv,youtube_mv,MEOVV,meovv,group,core,tier_1,true,latest,latest,BURNING UP,2025-10-14,2025,song,single,unresolved,low_confidence_gap,unresolved,,releaseDetails.no_mv_signal,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,MEOVV BURNING UP official mv,false,https://www.youtube.com/channel/UCowiwt93gqGlNG4k5VDxO-w
c0c2c69b-8f5c-53e9-a9b1-115b6e82e886:youtube_mv,youtube_mv,TWS,tws,group,core,tier_1,true,latest,latest,play hard,2025-10-13,2025,album,ep,unresolved,low_confidence_gap,unresolved,,releaseDetails.no_mv_signal,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,TWS Head Shoulders Knees Toes official mv,false,https://www.youtube.com/channel/UC8C6QOPDVYwmuaSBZksefdg | https://www.youtube.com/@HYBELABELS
5a3a11fe-195d-50c4-a215-347eba0e018e:youtube_mv,youtube_mv,TWICE,twice,group,core,tier_1,true,latest,latest,TEN: The Story Goes On,2025-10-10,2025,album,album,unresolved,low_confidence_gap,unresolved,,releaseDetails.no_mv_signal,10,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,TWICE TEN: The Story Goes On official mv,false,https://www.youtube.com/channel/UCzgxx_DM2Dcb9Y1spb9mUJA | https://www.youtube.com/@JYPEntertainment
da4197ce-7ce3-5a60-ad58-185d842c716d:youtube_mv,youtube_mv,ITZY,itzy,group,core,tier_1,true,latest,latest,Collector,2025-10-08,2025,album,album,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,ITZY Collector official mv,false,https://www.youtube.com/channel/UCDhM2k2Cua-JdobAh5moMFg | https://www.youtube.com/@JYPEntertainment
f52f59c6-a551-5dd2-b5b6-2c9e465f3828:youtube_mv,youtube_mv,tripleS,triples,group,core,tier_1,true,latest,latest,tripleS ∞! < SecretHimitsuBimil >,2025-10-01,2025,album,album,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,tripleS tripleS ∞! < SecretHimitsuBimil > official mv,false,https://www.youtube.com/channel/UCJnL-TBcsYrF2SLs7tmiC8Q
56da018b-291d-5863-89fc-7657620a8106:youtube_mv,youtube_mv,POW,pow,group,longtail,tier_1,true,latest,latest,Wall Flowers,2025-09-29,2025,song,single,unresolved,low_confidence_gap,unresolved,,releaseDetails.no_mv_signal,7,No official team or label YouTube source is registered yet for this release.,team/label YouTube allowlist를 먼저 보강한 뒤 canonical MV를 다시 검토합니다.,POW Wall Flowers official mv,true,
823933bf-b9ac-51af-9eaf-992df86b9900:youtube_mv,youtube_mv,(G)I-DLE,g-i-dle,group,core,tier_1,true,latest,latest,傷つくのは嫌いだから,2025-09-26,2025,song,single,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,(G)I-DLE 傷つくのは嫌いだから official mv,false,https://www.youtube.com/channel/UCritGVo7pLJLUS8wEu32vow
2d19febc-3415-5a53-b800-5be8e0d881be:youtube_mv,youtube_mv,LE SSERAFIM,le-sserafim,group,core,tier_1,true,latest,latest,the NOISE,2025-09-26,2025,song,single,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,LE SSERAFIM the NOISE official mv,false,https://www.youtube.com/channel/UCs-QBT4qkj_YiQw1ZntDO3g | https://www.youtube.com/@HYBELABELS
b82ddf6f-82e6-5db1-85ae-da7deea375b9:youtube_mv,youtube_mv,KickFlip,kickflip,group,core,tier_1,true,latest,latest,My First Flip,2025-09-22,2025,album,ep,unresolved,low_confidence_gap,unresolved,,releaseDetails.no_mv_signal,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",team/label YouTube allowlist를 먼저 보강한 뒤 canonical MV를 다시 검토합니다.,KickFlip My First Flip official mv,true,
450f7f5e-b816-5c1b-8442-e9312d822343:youtube_mv,youtube_mv,TWS,tws,group,core,tier_1,true,latest,latest,Head Shoulders Knees Toes,2025-09-22,2025,song,single,unresolved,low_confidence_gap,unresolved,,releaseDetails.no_mv_signal,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,TWS Head Shoulders Knees Toes official mv,false,https://www.youtube.com/channel/UC8C6QOPDVYwmuaSBZksefdg | https://www.youtube.com/@HYBELABELS
6cdc28ff-7e32-55ca-93ec-c343f017103f:youtube_mv,youtube_mv,ATEEZ,ateez,group,core,tier_1,true,latest,latest,Ashes to Light,2025-09-17,2025,album,album,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,ATEEZ Ashes to Light official mv,false,https://www.youtube.com/channel/UC2e4Ukj5Pfr7cb3KpJAFBdQ
862f33a8-c430-556e-8187-116661bb3ef9:youtube_mv,youtube_mv,PLAVE,plave,group,core,tier_1,true,latest,latest,숨바꼭질 (Hide and Seek),2025-09-15,2025,song,single,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,PLAVE 숨바꼭질 (Hide and Seek) official mv,false,https://www.youtube.com/channel/UCPZIPuQPrfrUG9Xe_okEmQA
907a20a1-9dba-5e0e-a90e-86d5568f015d:youtube_mv,youtube_mv,UNIS,unis,group,core,tier_1,true,latest,latest,もしもし♡,2025-09-12,2025,song,single,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,UNIS もしもし♡ official mv,false,https://www.youtube.com/channel/UCspnElmzSLPhrZJDG9v7JWw
a182f35a-17a7-5f1a-8fd4-2d497662d087:youtube_mv,youtube_mv,ALL(H)OURS,all-h-ours,group,longtail,tier_1,true,latest,latest,VCF,2025-09-09,2025,album,ep,unresolved,low_confidence_gap,unresolved,,releaseDetails.no_mv_signal,7,No official team or label YouTube source is registered yet for this release.,team/label YouTube allowlist를 먼저 보강한 뒤 canonical MV를 다시 검토합니다.,ALL(H)OURS VCF official mv,true,
a7c48c10-c995-5525-993a-5273498b015a:youtube_mv,youtube_mv,DAY6,day6,group,core,tier_1,true,latest,latest,The DECADE,2025-09-05,2025,album,album,unresolved,low_confidence_gap,unresolved,,releaseDetails.no_mv_signal,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,DAY6 The DECADE official mv,false,https://www.youtube.com/channel/UCp-pqXsizklX3ZHvLxXyhxw | https://www.youtube.com/@JYPEntertainment
27cb6e36-fc39-5d02-b7b0-7c020ab4772d:youtube_mv,youtube_mv,MONSTA X,monsta-x,group,core,tier_1,true,latest,latest,THE X,2025-09-01,2025,album,ep,unresolved,low_confidence_gap,unresolved,,releaseDetails.no_mv_signal,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,MONSTA X THE X official mv,false,https://www.youtube.com/channel/UCZvCP6sWj75MwpUP4LVtpNw | https://www.youtube.com/@officialstarship
bbd4c7ac-390a-5e36-bcc5-fa2525f4ec3d:youtube_mv,youtube_mv,NCT WISH,nct-wish,unit,core,tier_1,true,latest,latest,COLOR,2025-09-01,2025,album,ep,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,NCT WISH COLOR official mv,false,https://www.youtube.com/@SMTOWN
da1088fc-05d4-5ad3-9eea-daf3e549cde3:youtube_mv,youtube_mv,TREASURE,treasure,group,core,tier_1,true,latest,latest,LOVE PULSE,2025-09-01,2025,album,ep,unresolved,low_confidence_gap,unresolved,,releaseDetails.no_mv_signal,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,TREASURE LOVE PULSE official mv,false,https://www.youtube.com/channel/UCx9hXYOCvUYwrprEqe4ZQHA | https://www.youtube.com/@YGEntertainment
eee8988f-7446-5bd4-aa24-f4a107d2b18f:youtube_mv,youtube_mv,ZEROBASEONE,zerobaseone,group,core,tier_1,true,latest,latest,NEVER SAY NEVER,2025-09-01,2025,album,album,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,ZEROBASEONE SLAM DUNK official mv,false,https://www.youtube.com/channel/UCSAp0Yl9S0Zq5uDqE6im_XQ
4d7f085f-ddb6-521d-adcd-6db59d6d7e29:youtube_mv,youtube_mv,TWICE,twice,group,core,tier_1,true,latest,latest,ENEMY,2025-08-26,2025,album,album,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,10,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,TWICE ENEMY official mv,false,https://www.youtube.com/channel/UCzgxx_DM2Dcb9Y1spb9mUJA | https://www.youtube.com/@JYPEntertainment
343baa91-cc7d-5400-91cf-e56bd174d287:youtube_mv,youtube_mv,IVE,ive,group,core,tier_1,true,latest,latest,IVE SECRET,2025-08-25,2025,album,ep,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,IVE IVE SECRET official mv,false,https://www.youtube.com/channel/UC-Fnix71vRP64WXeo0ikd0Q | https://www.youtube.com/@officialstarship
d0a43c43-2540-5caf-8277-7003fd2ba5cd:youtube_mv,youtube_mv,FIFTY FIFTY,fifty-fifty,group,core,tier_1,true,latest,latest,TAKE MY HAND,2025-08-22,2025,song,single,unresolved,low_confidence_gap,unresolved,,releaseDetails.no_mv_signal,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,FIFTY FIFTY TAKE MY HAND official mv,false,https://www.youtube.com/channel/UCJEER74X9kBenMT_x9iK9Mw
3d74dbf0-3b39-5d76-96cf-442e62882efc:youtube_mv,youtube_mv,Stray Kids,stray-kids,group,core,tier_1,true,latest,latest,KARMA,2025-08-22,2025,album,album,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,Stray Kids KARMA official mv,false,https://www.youtube.com/channel/UC9rMiEjNaCSsebs31MRDCRA | https://www.youtube.com/@JYPEntertainment
46e7661c-db5d-5604-aa94-728c8b0122ee:youtube_mv,youtube_mv,BOYNEXTDOOR,boynextdoor,group,core,tier_1,true,latest,latest,BOYLIFE,2025-08-20,2025,song,single,unresolved,low_confidence_gap,unresolved,,releaseDetails.no_mv_signal,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,BOYNEXTDOOR BOYLIFE official mv,false,https://www.youtube.com/channel/UChhKBlh_wvspTh5n4mL0b5g | https://www.youtube.com/@HYBELABELS
de3256c2-f2e8-5ae3-ba38-720ca05a9fa6:youtube_mv,youtube_mv,TWICE,twice,group,core,tier_1,true,latest,latest,Like 1,2025-08-20,2025,song,single,unresolved,low_confidence_gap,unresolved,,releaseDetails.no_mv_signal,10,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,TWICE Like 1 official mv,false,https://www.youtube.com/channel/UCzgxx_DM2Dcb9Y1spb9mUJA | https://www.youtube.com/@JYPEntertainment
5c760e4d-26fa-500d-ae48-8b7756687b03:youtube_mv,youtube_mv,Kep1er,kep1er,group,core,tier_1,true,latest,latest,BUBBLE GUM,2025-08-19,2025,album,ep,unresolved,low_confidence_gap,unresolved,,releaseDetails.no_mv_signal,7,No official team or label YouTube source is registered yet for this release.,team/label YouTube allowlist를 먼저 보강한 뒤 canonical MV를 다시 검토합니다.,Kep1er BUBBLE GUM official mv,true,
625731d5-8e08-55a6-8f1f-435d27a09021:youtube_mv,youtube_mv,YOUNG POSSE,young-posse,group,longtail,tier_1,true,latest,latest,Growing Pain pt.1 : FREE,2025-08-14,2025,album,ep,unresolved,low_confidence_gap,unresolved,,releaseDetails.no_mv_signal,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",team/label YouTube allowlist를 먼저 보강한 뒤 canonical MV를 다시 검토합니다.,YOUNG POSSE Growing Pain pt.1 : FREE official mv,true,
bc47ee13-7903-58bc-96d7-63ea28de2b3f:youtube_mv,youtube_mv,AtHeart,atheart,group,core,tier_1,true,latest,latest,Plot Twist,2025-08-13,2025,album,ep,unresolved,low_confidence_gap,unresolved,,releaseDetails.no_mv_signal,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,AtHeart Plot Twist official mv,false,https://www.youtube.com/@AtHeart_TITAN
2423c977-0569-5e0b-8f47-f1999b3feb3c:youtube_mv,youtube_mv,KiiiKiii,kiiikiii,group,core,tier_1,true,latest,latest,DANCING ALONE,2025-08-06,2025,song,single,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No official team or label YouTube source is registered yet for this release.,team/label YouTube allowlist를 먼저 보강한 뒤 canonical MV를 다시 검토합니다.,KiiiKiii DANCING ALONE official mv,true,
fa0735f5-3591-5b48-b2c4-3d7825ff0d57:youtube_mv,youtube_mv,EVNNE,evnne,group,core,tier_1,true,latest,latest,LOVE ANECDOTE(S),2025-08-04,2025,album,ep,unresolved,low_confidence_gap,unresolved,,releaseDetails.no_mv_signal,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",team/label YouTube allowlist를 먼저 보강한 뒤 canonical MV를 다시 검토합니다.,EVNNE LOVE ANECDOTE(S) official mv,true,
efd2cfda-9ba0-58ed-a118-d19f27ac63d1:youtube_mv,youtube_mv,H1-KEY,h1-key,group,longtail,tier_1,true,latest,latest,君は夏だった,2025-08-01,2025,song,single,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,H1-KEY 君は夏だった official mv,false,https://www.youtube.com/channel/UC-6L6QIx3M6O_ROf7CP-pJg
5758b50e-bd3d-5055-b482-291c7e569193:youtube_mv,youtube_mv,xikers,xikers,group,core,tier_1,true,latest,latest,ICONIC,2025-08-01,2025,song,single,unresolved,low_confidence_gap,unresolved,,releaseDetails.no_mv_signal,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,xikers ICONIC official mv,false,https://www.youtube.com/channel/UCPtC0MXSW40Qq7RkhsCXjUQ
a6e5e137-5990-523f-93fd-119e12b88e74:youtube_mv,youtube_mv,TWICE,twice,group,core,tier_1,true,latest,latest,superstars,2025-07-31,2025,song,single,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,10,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,TWICE superstars official mv,false,https://www.youtube.com/channel/UCzgxx_DM2Dcb9Y1spb9mUJA | https://www.youtube.com/@JYPEntertainment
dbdaed4c-753e-5644-91a2-733a27d6c9d8:youtube_mv,youtube_mv,IVE,ive,group,core,tier_1,true,latest,latest,Be Alright,2025-07-30,2025,album,ep,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,IVE Be Alright official mv,false,https://www.youtube.com/channel/UC-Fnix71vRP64WXeo0ikd0Q | https://www.youtube.com/@officialstarship
efbf86d1-bb55-5741-ade9-f4fb9b0d9323:youtube_mv,youtube_mv,TWICE,twice,group,core,tier_1,true,latest,latest,ENEMY,2025-07-30,2025,song,single,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,10,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,TWICE ENEMY official mv,false,https://www.youtube.com/channel/UCzgxx_DM2Dcb9Y1spb9mUJA | https://www.youtube.com/@JYPEntertainment
1b5d4629-0aeb-59b2-939c-0220d4cc7f16:youtube_mv,youtube_mv,MEOVV,meovv,group,core,tier_1,true,latest,latest,ME ME ME,2025-07-29,2025,song,single,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,MEOVV ME ME ME official mv,false,https://www.youtube.com/channel/UCowiwt93gqGlNG4k5VDxO-w
801052f3-72e8-5b48-b401-1b0aec55a955:youtube_mv,youtube_mv,YENA,yena,solo,unknown,tier_1,true,latest,latest,Blooming Wings,2025-07-29,2025,album,ep,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,YENA Blooming Wings official mv,false,https://www.youtube.com/@yena_official
fdba5937-6de2-58d2-b375-6ee685aed6fb:youtube_mv,youtube_mv,THE BOYZ,the-boyz,group,core,tier_1,true,latest,latest,a;effect,2025-07-28,2025,album,ep,unresolved,low_confidence_gap,unresolved,,releaseDetails.no_mv_signal,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,THE BOYZ a;effect official mv,false,https://www.youtube.com/channel/UCkJ1rbOrsyPfBuHNfnLPm-Q
c9c7700e-b9bb-5775-afaa-8add19266576:youtube_mv,youtube_mv,ATEEZ,ateez,group,core,tier_1,true,latest,latest,Almost,2025-07-25,2025,song,single,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,ATEEZ Almost official mv,false,https://www.youtube.com/channel/UC2e4Ukj5Pfr7cb3KpJAFBdQ
ac0b7f50-d96d-5d28-8ef9-03c032577cfc:youtube_mv,youtube_mv,TOMORROW X TOGETHER,tomorrow-x-together,group,core,tier_1,true,latest,latest,The Star Chapter: TOGETHER,2025-07-21,2025,album,album,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,TOMORROW X TOGETHER The Star Chapter: TOGETHER official mv,false,https://www.youtube.com/channel/UCtiObj3CsEAdNU6ZPWDsddQ | https://www.youtube.com/@HYBELABELS
40006299-e74f-5b9e-9174-36fa3fe552b3:youtube_mv,youtube_mv,ifeye,ifeye,group,core,tier_1,true,latest,latest,sweet tang,2025-07-16,2025,album,ep,unresolved,low_confidence_gap,unresolved,,releaseDetails.no_mv_signal,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",team/label YouTube allowlist를 먼저 보강한 뒤 canonical MV를 다시 검토합니다.,ifeye sweet tang official mv,true,
26998ddc-485e-5c68-890c-ccdd818d9a4a:youtube_mv,youtube_mv,IVE,ive,group,core,tier_1,true,latest,latest,Be Alright,2025-07-16,2025,song,single,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,IVE Be Alright official mv,false,https://www.youtube.com/channel/UC-Fnix71vRP64WXeo0ikd0Q | https://www.youtube.com/@officialstarship
179d758d-0ef7-51ba-b20f-8cb1599c53db:youtube_mv,youtube_mv,NEXZ,nexz,group,core,tier_1,true,latest,latest,One Bite,2025-07-16,2025,album,ep,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,NEXZ One Bite official mv,false,https://www.youtube.com/channel/UC-o9yrZxu5Ru-DVGhnmeTug | https://www.youtube.com/@JYPEntertainment
ec276b8f-831a-58fb-b63e-f4a494f6a37b:youtube_mv,youtube_mv,NCT DREAM,nct-dream,unit,core,tier_1,true,latest,latest,Go Back to the Future,2025-07-14,2025,album,album,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,NCT DREAM Go Back to the Future official mv,false,https://www.youtube.com/channel/UCXURHJRGr4-EB3l87kcbElw | https://www.youtube.com/@SMTOWN
f27e22cb-955c-5677-84ef-821f45d57297:youtube_mv,youtube_mv,SEVENTEEN,seventeen,group,core,tier_1,true,latest,latest,Where love passed,2025-07-14,2025,song,single,unresolved,low_confidence_gap,unresolved,,releaseDetails.no_mv_signal,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,SEVENTEEN Where love passed official mv,false,https://www.youtube.com/channel/UC0gpUnoyhu44aS3-NxYs7rg | https://www.youtube.com/@HYBELABELS | https://www.youtube.com/channel/UCfkXDY7vwkcJ8ddFGz8KusA
f46aba1c-fa2c-52f6-bc2e-12dcd365f65b:youtube_mv,youtube_mv,xikers,xikers,group,core,tier_1,true,latest,latest,Up All Night,2025-07-13,2025,album,ep,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,xikers Up All Night official mv,false,https://www.youtube.com/channel/UCPtC0MXSW40Qq7RkhsCXjUQ
