queue_key,group,slug,entity_type,entity_tier,priority_tier,high_impact,entity_cohort,release_cohort,release_title,release_date,release_year,stream,release_kind,title_track_status,candidate_title_count,double_title_candidate,track_titles,candidate_titles,candidate_sources,review_reason,recommended_action
8a6669e2-e796-57ae-a09a-e5cedee6977c,fromis_9,fromis-9,group,core,tier_2,false,recent,recent,Unlock My World,2023-06-05,2023,album,album,review_needed,0,false,Attitude | #menow | Wishlist | In the Mirror | Don’t Care | Prom Night | Bring It On | What I Want | My Night Routine | Eye Contact,,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
f8826e59-108d-5620-aafa-cbb114bbe49c,BOYNEXTDOOR,boynextdoor,group,core,tier_2,false,recent,recent,WHO!,2023-05-30,2023,song,single,review_needed,0,false,But I Like You | One and Only | Serenade,,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
d3633cf9-88d9-5c9d-8368-bd5ac09bec5f,CIX,cix,group,longtail,tier_2,false,recent,recent,OK Episode 2 : I’m OK,2023-05-29,2023,album,ep,review_needed,0,false,"Back to life | Save me, Kill me | Curtain Call | Color",,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
cdd981aa-5263-5f94-a5a0-e8aefc0890ae,Dreamcatcher,dreamcatcher,group,core,tier_2,false,recent,recent,[Apocalypse : From us],2023-05-24,2023,album,ep,review_needed,0,false,Intro : From us | BONVOYAGE | DEMIAN | Propose | To. You,,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
7b13287b-db6e-58eb-91d5-51133eb20cd6,ATBO,atbo,group,longtail,tier_2,false,recent,recent,The Beginning : 飛上,2023-05-18,2023,album,ep,review_needed,0,false,BOUNCE | Next to Me | Just Dance | Love Me | Good Thing | Just for Us,,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
1bfff191-b5da-5800-9363-88e1eac5f61c,YOUNITE,younite,group,longtail,tier_2,false,recent,recent,"BIT, Pt. 1",2023-05-17,2023,album,ep,review_needed,0,false,ICY | WATERFALL | LOOK AT THE TV | TRIP | SLOGAN,,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
1573f34a-d984-5ba2-b1aa-97b8f778a51b,VERIVERY,verivery,group,longtail,tier_2,false,recent,recent,Liminality - EP.DREAM,2023-05-16,2023,album,ep,review_needed,0,false,Crazy Like That | JUICY JUICY | Raincoat | Smile With You(),,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
d900c0f5-790e-5bc4-b779-f6786b6558f6,tripleS,triples,group,core,tier_2,false,recent,recent,+(KR)ystal Eyes <AESTHETIC>,2023-05-04,2023,album,ep,review_needed,0,false,Cherry 100% | Cherry Talk | Touch | Hide & Seek | Deja‐Vu | Dimension (KRE ver.),,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
cc159079-a6fb-58c6-a63d-255b85fb6694,BTOB,btob,group,core,tier_2,false,recent,recent,Wind and Wish,2023-05-02,2023,album,ep,review_needed,0,false,나의 바람 (Wind And Wish) | Heaven | Day&Night | Moon Ride | Your Love,,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
24f8cd19-1873-59cf-bf9c-e7657dc1ecdd,EPEX,epex,group,longtail,tier_2,false,recent,recent,Prelude of Love Chapter 2. ‘Growing Pains’,2023-04-26,2023,album,ep,review_needed,0,false,"My Darling | Sunshower | Goodbye, My First Love | SKYLINE",,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
a4962e5b-a9ed-5bcb-88db-e02eed9d0852,Xdinary Heroes,xdinary-heroes,group,core,tier_2,false,recent,recent,Deadlock,2023-04-26,2023,album,ep,review_needed,0,false,Come into my head | Freakin’ Bad | Bicycle | checkmate | Good enough | Man in the Box | Dear H.,,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
663c9430-f118-5220-a58a-a72576a54b7b,TEMPEST,tempest,group,longtail,tier_2,false,recent,recent,THE CALM BEFORE THE STORM,2023-04-17,2023,album,ep,review_needed,0,false,EYE OF THE STORM | Dangerous | Freak Show | I’ll Be There,,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
6824e06a-1381-5a90-913b-8fcab7d24ee3,DKB,dkb,group,longtail,tier_2,false,recent,recent,REBEL,2023-04-13,2023,album,album,review_needed,0,false,Sober - Japanese ver. | Sober - Korean ver. | Get Away | Rollercoaster | Sober - Japanese ver. - Remix | Work Hard - Japanese ver. | Still - Japanese ver.,,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
c35ead99-faa3-5706-99fd-1a7b92545c00,Kep1er,kep1er,group,core,tier_2,false,recent,recent,LOVESTRUCK!,2023-04-10,2023,album,ep,review_needed,0,false,Giddy | LVLY | Back to the City | Why | Happy Ending,,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
a17626fe-4765-5014-a5ed-fd1d468cd6bb,The KingDom,the-kingdom,group,longtail,tier_2,false,recent,recent,History Of Kingdom: Pt. Ⅵ. Mujin,2023-03-23,2023,album,album,review_needed,0,false,Intro: Stigma | Dystopia | Song of the Wind | Elements | My Wave | Love is Pain | Dystopia (instrumental),,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
078a0467-94fa-59f4-922a-c12de6e05645,Purple Kiss,purple-kiss,group,longtail,tier_2,false,recent,recent,DEAR VIOLET,2023-03-22,2023,album,ep,review_needed,0,false,Sweet Juice -Japanese ver.- | Nerdy -Japanese ver.- | memeM -Japanese ver.- | トナリ | Zombie -Japanese ver.- | Ponzona -Japanese ver.-,,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
de7e296e-f7ea-56f6-920e-1fe0de4ec3d6,TRENDZ,trendz,group,longtail,tier_2,false,recent,recent,BLUE SET Chapter. [NEW DAYZ],2023-03-15,2023,song,single,review_needed,0,false,Nightmare | NEW DAYZ | Fantasy,,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
1ecf1d2c-312b-51d6-86d4-2b08666fadb2,CRAVITY,cravity,group,core,tier_2,false,historical,historical,MASTER : PIECE,2023-03-06,2023,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
19a593c5-1f99-529a-af2b-026333fc68e9,tripleS,triples,group,core,tier_2,false,historical,historical,ASSEMBLE,2023-02-13,2023,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
2e6208fb-1286-564d-8584-c14ca566fe51,VIVIZ,viviz,unit,core,tier_2,false,historical,historical,VarioUS,2023-01-31,2023,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
e29b286c-c43f-5e35-abe4-f911192396e7,MONSTA X,monsta-x,group,core,tier_2,false,historical,historical,REASON,2023-01-09,2023,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
64706027-8f1c-5dd6-9c09-fbc8019eb400,P1Harmony,p1harmony,group,core,tier_2,false,historical,historical,HARMONY : SET IN,2022-11-30,2022,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
2ae45882-5bd6-5b37-9a79-bf70a2cbe9f3,FIFTY FIFTY,fifty-fifty,group,core,tier_2,false,historical,historical,THE FIFTY,2022-11-18,2022,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
d3449a52-8188-57d7-afa8-318fc86db1c3,Xdinary Heroes,xdinary-heroes,group,core,tier_2,false,historical,historical,Overload,2022-11-11,2022,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
54b57df1-8470-5ffc-b985-da6e735c55c8,Kep1er,kep1er,group,core,tier_2,false,historical,historical,TROUBLESHOOTER,2022-10-13,2022,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
5f9afa0e-cfc3-5ccd-bd1b-25194f1b062c,Dreamcatcher,dreamcatcher,group,core,tier_2,false,historical,historical,[Apocalypse : Follow us],2022-10-11,2022,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
2899863e-1591-59e9-9ea4-1649b67121f8,NMIXX,nmixx,group,core,tier_2,false,historical,historical,ENTWURF,2022-09-19,2022,song,single,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
4917f514-a56d-5da8-909d-2b078df51ec9,THE BOYZ,the-boyz,group,core,tier_2,false,historical,historical,BE AWARE,2022-08-16,2022,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
63cd3ec8-cf78-5b46-a668-ba44d7c9e42d,NewJeans,newjeans,group,core,tier_2,false,historical,historical,New Jeans,2022-08-01,2022,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
4d6b21d4-1e48-5848-98a8-b12344e00a50,P1Harmony,p1harmony,group,core,tier_2,false,historical,historical,HARMONY : ZERO IN,2022-07-20,2022,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
3e9905e2-6487-5508-b327-e1674260bdca,Xdinary Heroes,xdinary-heroes,group,core,tier_2,false,historical,historical,"Hello, World!",2022-07-20,2022,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
04f1d4b5-4045-508b-a4da-6a920312accc,VIVIZ,viviz,unit,core,tier_2,false,historical,historical,Summer Vibe,2022-07-06,2022,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
6a25a383-e1e3-5f51-a692-b3b361321fda,fromis_9,fromis-9,group,core,tier_2,false,historical,historical,from our Memento Box,2022-06-27,2022,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
de765fc8-9a3e-532e-9ca8-8700d444ce1d,KARD,kard,group,core,tier_2,false,historical,historical,Re:,2022-06-22,2022,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
5a88c3ea-4a3e-52ce-bab8-431ee57dccc0,Kep1er,kep1er,group,core,tier_2,false,historical,historical,DOUBLAST,2022-06-20,2022,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
b54c3727-7f56-57a6-87b3-ae44444e2baa,Dreamcatcher,dreamcatcher,group,core,tier_2,false,historical,historical,[Apocalypse : Save us],2022-04-12,2022,album,album,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
0f86181b-27b2-5f7a-b4f6-968d2aa0936e,CRAVITY,cravity,group,core,tier_2,false,historical,historical,LIBERTY : IN OUR COSMOS,2022-03-22,2022,album,album,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
c03f4156-4a4a-52e4-acd8-4c931170eb42,NMIXX,nmixx,group,core,tier_2,false,historical,historical,AD MARE,2022-02-22,2022,song,single,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
